D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000096.JPEG,n03895866,n03895866,0.85959154,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000097.JPEG,n02325366,n02325366,0.61620784,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000098.JPEG,n02033041,n02033041,0.6809161,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000099.JPEG,n07745940,n07745940,0.9996499,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000100.JPEG,n02415577,n02415577,0.76637346,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000101.JPEG,n02951585,n02951585,0.9831287,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000102.JPEG,n02087394,n02087394,0.72469187,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000103.JPEG,n04485082,n04485082,0.59909755,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000104.JPEG,n04505470,n04264628,0.7219952,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000105.JPEG,n02097658,n04584207,0.41996565,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000106.JPEG,n04591157,n04325704,0.6691205,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000107.JPEG,n01770081,n01770081,0.99983835,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000108.JPEG,n02992211,n02992211,0.6765572,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000109.JPEG,n03691459,n03691459,0.92296606,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000110.JPEG,n03594734,n02730930,0.6170703,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000111.JPEG,n01983481,n01983481,0.94127387,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000112.JPEG,n03937543,n07749582,0.12280752,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000113.JPEG,n02105412,n02105412,0.6216008,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000114.JPEG,n03843555,n03843555,0.6243548,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000115.JPEG,n02091244,n02088364,0.4015922,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000116.JPEG,n07831146,n07831146,0.9997267,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000117.JPEG,n03710637,n02837789,0.7030517,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000118.JPEG,n03733281,n03733281,0.41981947,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000119.JPEG,n03782006,n02977058,0.32379785,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000120.JPEG,n03733131,n03733131,0.99916756,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000121.JPEG,n03933933,n02788148,0.25708094,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000122.JPEG,n02980441,n02980441,0.98187894,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000123.JPEG,n04409515,n04409515,0.9994265,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000124.JPEG,n02606052,n01950731,0.52687615,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000125.JPEG,n02226429,n02229544,0.46629432,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000126.JPEG,n02883205,n02883205,0.8771371,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000127.JPEG,n02422699,n02422699,0.9651146,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000128.JPEG,n01614925,n01622779,0.4144316,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000129.JPEG,n07697537,n07697537,0.99298346,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000130.JPEG,n02123394,n02123394,0.98851085,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000131.JPEG,n04252077,n04252077,0.98769844,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000132.JPEG,n03337140,n04330267,0.17748934,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000133.JPEG,n02117135,n02117135,0.99944526,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000134.JPEG,n02107142,n02106550,0.87178975,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000135.JPEG,n04037443,n04037443,0.973328,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000136.JPEG,n02397096,n02396427,0.86776394,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000137.JPEG,n03187595,n04548280,0.26154837,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000138.JPEG,n02319095,n02319095,0.9959098,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000139.JPEG,n07932039,n07932039,0.94216007,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000140.JPEG,n03372029,n02110341,0.878488,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000141.JPEG,n02088466,n02088466,0.9851621,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000142.JPEG,n02319095,n02319095,0.98114073,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000143.JPEG,n04125021,n04125021,0.99999917,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000144.JPEG,n03954731,n03954731,0.9995129,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000145.JPEG,n09421951,n09421951,0.98457134,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000146.JPEG,n04487394,n04355933,0.4623024,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000147.JPEG,n02113624,n02113712,0.31175616,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000148.JPEG,n03843555,n03843555,0.47801343,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000149.JPEG,n03485407,n03485407,0.7161771,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000150.JPEG,n09332890,n09428293,0.5616825,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000151.JPEG,n03642806,n07565083,0.19621927,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000152.JPEG,n03710193,n03710193,0.99994135,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000153.JPEG,n01677366,n01677366,0.9996911,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000154.JPEG,n01950731,n01950731,0.93205273,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000155.JPEG,n07714990,n07714990,0.9425813,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000156.JPEG,n02114855,n02115913,0.9883758,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000157.JPEG,n02119022,n02119022,0.9270806,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000158.JPEG,n04086273,n04086273,0.9995316,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000159.JPEG,n04201297,n03452741,0.62348336,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000160.JPEG,n03733281,n03733281,1.0,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000161.JPEG,n02100877,n02093991,0.3476678,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000162.JPEG,n03016953,n04550184,0.568545,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000163.JPEG,n03733805,n03733805,0.98887163,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000164.JPEG,n03063599,n03063599,0.9011574,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000165.JPEG,n07714990,n07714990,0.9999807,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000166.JPEG,n03854065,n03854065,0.99999356,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000167.JPEG,n04149813,n04149813,0.99995136,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000168.JPEG,n03786901,n03786901,0.9061683,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000169.JPEG,n03467068,n03467068,1.0,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000170.JPEG,n02087046,n02087046,0.8126924,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000171.JPEG,n04326547,n04326547,0.9925006,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000172.JPEG,n02100735,n02100735,0.9987173,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000173.JPEG,n03775546,n03775546,0.9966061,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000174.JPEG,n02111500,n02111500,0.94485855,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000175.JPEG,n02814533,n03272562,0.43103582,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000176.JPEG,n02097047,n02097298,0.8876834,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000177.JPEG,n02027492,n02027492,0.992366,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000178.JPEG,n02109961,n02109961,0.5774382,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000179.JPEG,n02389026,n02389026,0.9988657,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000180.JPEG,n02105855,n02105855,0.43201414,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000181.JPEG,n02445715,n02437616,0.8012282,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000182.JPEG,n03259280,n03259280,0.80210805,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000183.JPEG,n07711569,n07711569,0.92773503,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000184.JPEG,n03710637,n02837789,0.5651063,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000185.JPEG,n03670208,n03670208,0.577651,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000186.JPEG,n02128757,n02128757,0.97057825,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000187.JPEG,n04467665,n04467665,0.94905263,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000188.JPEG,n02114855,n02114855,0.7497508,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000189.JPEG,n01873310,n01873310,0.30515036,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000190.JPEG,n03476684,n03476684,0.284722,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000191.JPEG,n02093428,n02108422,0.4369413,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000192.JPEG,n03891251,n03891251,0.8046063,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000193.JPEG,n02859443,n02859443,0.26662052,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000194.JPEG,n04125021,n04125021,0.9999945,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000195.JPEG,n01978287,n01978287,0.5074014,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000196.JPEG,n02643566,n02643566,0.99998474,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000197.JPEG,n07697537,n07697537,0.54717153,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000198.JPEG,n01560419,n01560419,0.9777425,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000199.JPEG,n03290653,n03290653,0.9920953,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000200.JPEG,n13037406,n13037406,0.9784046,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000201.JPEG,n03891332,n03891332,0.9202133,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000202.JPEG,n02883205,n02883205,0.66572505,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000203.JPEG,n02106382,n02106382,0.6876549,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000204.JPEG,n02672831,n03255030,0.39531967,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000205.JPEG,n04330267,n04392985,0.1634549,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000206.JPEG,n02489166,n02489166,0.98362696,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000207.JPEG,n02058221,n01806567,0.3560213,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000208.JPEG,n03584829,n03584829,0.9999503,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000209.JPEG,n07565083,n07565083,0.9236035,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000210.JPEG,n03125729,n02804414,0.8491178,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000211.JPEG,n02123597,n02123597,0.9999796,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000212.JPEG,n04536866,n04536866,0.9405969,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000213.JPEG,n02965783,n02965783,0.99999714,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000214.JPEG,n09428293,n03888257,0.21007259,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000215.JPEG,n02965783,n02965783,0.9869937,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000216.JPEG,n11879895,n11879895,0.99916863,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000217.JPEG,n01560419,n01560419,0.99335736,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000218.JPEG,n01775062,n01775062,0.9208056,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000219.JPEG,n03595614,n03595614,0.6088829,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000220.JPEG,n02110958,n02110958,0.6460461,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000221.JPEG,n03709823,n03709823,0.7669556,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000222.JPEG,n03777754,n03777754,0.9793854,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000223.JPEG,n02951585,n02951585,0.53374404,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000224.JPEG,n02100877,n02099601,0.73586994,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000225.JPEG,n01629819,n01629819,0.984233,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000226.JPEG,n02909870,n02795169,0.57454073,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000227.JPEG,n02101388,n02101388,0.804895,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000228.JPEG,n02091244,n03218198,0.33903465,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000229.JPEG,n01667114,n07802026,0.22416803,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000230.JPEG,n03998194,n03998194,0.9846283,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000231.JPEG,n01986214,n01986214,0.72610843,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000232.JPEG,n04192698,n04296562,0.2512918,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000233.JPEG,n02128757,n02128757,0.9936605,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000234.JPEG,n02793495,n02793495,0.89897627,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000235.JPEG,n09256479,n09256479,0.79687566,True
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000236.JPEG,n01443537,n01950731,0.58992606,False
D:\imagenet\ILSVRC2012_img_val\ILSVRC2012_val_00000237.JPEG,n02089973,n02089973,0.7521652,True
